"participant","trialNum","time"
"108",7,325.066
"108",7,325.189
"108",7,371.689
"108",7,371.8
"108",7,418.133
"108",7,464.5
"108",7,464.611
"108",7,511.133
"108",7,511.255
"108",7,558.433
"108",8,47.5
"108",8,114.278
"108",8,114.389
"108",8,179.166
"108",8,179.289
"108",8,242.022
"108",8,242.133
"108",8,302.655
"108",8,360.866
"108",8,360.989
"108",8,419.989
"108",8,420.133
"108",8,586.467000000001
"108",9,30.2109999999993
"108",9,104.121999999999
"108",9,176
"108",9,176.099999999999
"108",9,246.388999999999
"108",10,42.4780000000001
"108",10,42.6000000000004
"108",10,112.389
"108",10,179.945
"108",10,180.056
"108",10,245.5
"108",10,245.623
"108",11,54.0439999999999
"108",11,54.1670000000004
"108",11,124.376999999999
"108",11,124.489
"108",11,247.822
"109",2,18.5
"109",2,54.0110999999999
"109",2,88.4556
"109",2,88.5778
"109",2,122.0111
"109",2,122.1222
"109",2,155.2559
"109",2,188.6559
"109",2,188.7779
"109",2,222.9329
"109",2,223.0449
"109",2,257.3889
"109",2,291.5559
"109",3,24.3670000000002
"109",3,24.4780000000001
"109",3,68.989
"109",3,112.045
"109",3,112.134
"109",3,154.267
"109",3,197.011
"109",3,197.134
"109",3,238.922
"109",5,66.6550000000002
"109",5,108.944
"109",5,109.067
"109",5,150.244
"109",5,150.366
"109",5,182.255
"109",5,222.567
"109",5,222.655
"109",5,261.689
"109",5,261.8
"109",5,299.355
"109",7,20.9110000000001
"109",7,21.0120000000002
"109",7,62.8229999999999
"109",7,91.2339999999999
"109",7,130.812
"109",7,130.911
"109",7,169.467
"109",7,169.589
"109",7,209.012
"109",7,247.145
"109",7,247.256
"109",7,284.156
"109",7,319.778
"109",7,354.178
"109",7,387.578
"109",7,421.934
"109",7,422.023
"109",7,456.556
"109",7,491.201
"109",7,561.145
"109",7,561.289
"109",7,596.612
"109",8,2.53300000000036
"109",8,2.65599999999995
"109",8,58.7449999999999
"109",8,58.8549999999996
"109",8,91.1220000000003
"109",8,91.2449999999999
"109",8,144.533
"109",8,144.645
"109",8,178.322
"109",8,228.978
"109",8,229
"109",8,277.933
"109",8,278.056
"109",8,278.156
"109",8,325.211
"109",8,325.333
"109",8,364.2
"109",8,364.311
"109",8,410.067
"109",8,410.178
"109",8,454.411
"109",8,497.333
"109",8,538.933
"109",8,539.056
"109",8,579.444
"109",8,579.544
"109",10,29.4219999999996
"109",10,89.0339999999997
"109",10,146.511
"109",10,146.623
"109",10,182.255999999999
"109",10,236.967
"109",10,237.099999999999
"109",10,289.678
"109",10,289.822
"109",11,38.5999999999995
"109",11,38.723
"109",11,98
"109",11,155.134
"109",11,210.556
"109",11,210.678
"109",11,264.278
"110",2,7.57769999999994
"110",2,29.5
"110",2,50.7443999999999
"110",2,50.8555
"110",2,72
"110",2,72.0999999999999
"110",2,91.2333
"110",2,111.6222
"110",2,111.7444
"110",2,132.3222
"110",2,152.5777
"110",2,172.2222
"110",2,172.3444
"110",2,182.1444
"110",2,182.2666
"110",2,201.9444
"110",2,202.0555
"110",2,222.4333
"110",2,222.4444
"110",2,242.3
"110",2,261.711
"110",2,261.8333
"110",2,280.7222
"110",2,280.8222
"110",2,299.3
"110",2,299.4222
"110",3,22.9660000000001
"110",3,50.211
"110",3,77.1770000000001
"110",3,91.2329999999999
"110",3,117.7
"110",3,144.166
"110",3,169.933
"110",3,170.044
"110",3,182.255
"110",3,207.977
"110",3,259.433
"110",3,259.544
"110",3,284.144
"110",3,284.255
"110",5,7.75499999999988
"110",5,7.87799999999993
"110",5,25.0549999999998
"110",5,25.1659999999999
"110",5,55.778
"110",5,55.8
"110",5,87.6219999999998
"110",5,117.766
"110",5,150.4
"110",5,182.255
"110",5,213.522
"110",5,213.633
"110",5,248.066
"110",5,282.411
"110",5,282.5
"110",7,7.12199999999984
"110",7,42.5329999999999
"110",7,76.8449999999998
"110",7,110.067
"110",7,142.367
"110",7,173.9
"110",7,182.256
"110",7,214.522
"110",7,214.645
"110",7,246.733
"110",7,246.845
"110",7,277.889
"110",7,308.044
"110",7,337.111
"110",7,337.267
"110",7,357.956
"110",7,358.067
"110",7,364.211
"110",7,364.311
"110",7,392.745
"110",7,392.867
"110",7,422.178
"110",7,422.278
"110",7,450.756
"110",7,478.511
"110",7,505.345
"110",7,505.456
"110",7,531.745
"110",7,557.167
"110",7,557.267
"110",7,582.067
"110",8,70.1890000000003
"110",8,113.489
"110",8,113.6
"110",8,155.645
"110",8,196.578
"110",8,196.7
"110",8,236.578
"110",8,275.045000000001
"110",8,275.156
"110",8,349.023
"110",8,364.2
"110",8,364.3
"110",8,401.856
"110",8,401.945
"110",8,438
"110",8,438.1
"110",8,473.234
"110",8,473.345
"110",8,508.556
"110",8,543.911000000001
"110",9,3.47699999999986
"110",9,67.3440000000001
"110",9,67.3989999999994
"110",9,129.588
"110",9,129.711
"110",9,182.144
"110",9,182.266
"110",9,242.122
"110",9,242.222
"110",10,29.1109999999999
"110",10,29.2330000000002
"110",10,89.3890000000001
"110",10,89.5110000000004
"110",10,182.256
"110",10,237.956
"110",10,238.078
"110",10,291.967
"110",10,292.078
"110",11,224.322
"110",11,224.433
"110",11,278.711
"110",11,278.822
"111",2,25.9888999999999
"111",2,45.6220999999999
"111",2,45.7221
"111",2,86.2111
"111",2,86.3110999999999
"111",2,111.5111
"111",2,131.3671
"111",2,131.4781
"111",2,151.0221
"111",2,151.1441
"111",2,170.2671
"111",2,170.3781
"111",2,182.0891
"111",2,182.1671
"111",2,182.2551
"111",2,221.4891
"111",2,221.6001
"111",2,240.7331
"111",2,240.8551
"111",2,278.1671
"111",2,278.3001
"111",2,296.7331
"111",3,35.356
"111",3,35.4780000000001
"111",3,78.9000000000001
"111",3,121.044
"111",3,204.511
"111",3,245.389
"111",3,245.544
"111",3,285.4
"111",5,6.5329999999999
"111",5,13.7440000000001
"111",5,13.855
"111",5,56.7330000000002
"111",5,56.855
"111",5,98.8440000000001
"111",5,98.9659999999999
"111",5,179.389
"111",5,179.5
"111",5,219.922
"111",5,220.033
"111",5,259.122
"111",5,259.233
"111",5,297.178
"111",7,33.433
"111",7,116.366
"111",7,156.155
"111",7,234.244
"111",7,234.366
"111",7,271.655
"111",7,307.655
"111",7,307.777
"111",7,342.678
"111",7,342.789
"111",7,378.066
"111",7,378.233
"111",7,413.044
"111",7,413.155
"111",7,448.222
"111",7,483.289
"111",7,483.4
"111",7,518.933
"111",7,590.455
"111",8,9.86599999999999
"111",8,9.98800000000028
"111",8,63.7219999999998
"111",8,63.8879999999999
"111",8,166.655
"111",8,166.766000000001
"111",8,216.066
"111",8,216.177
"111",8,263.922
"111",8,264.033
"111",8,310.344
"111",8,355.122
"111",8,355.244
"111",8,401.51
"111",8,446.133
"111",8,446.244
"111",8,489.655
"111",8,531.855
"111",8,531.922
"111",8,573.055
"111",9,135.3
"111",9,135.422
"111",9,182.155
"111",9,182.266
"111",9,240.822
"111",9,240.922
"111",10,4.47800000000007
"111",10,4.57800000000043
"111",10,65.1440000000002
"111",10,123.689
"111",10,180.833000000001
"111",10,236.2
"111",10,236.267
"111",10,289.756
"111",10,289.900000000001
"111",11,50.2999999999993
"111",11,50.4110000000001
"111",11,109.722
"111",11,109.833
"111",11,167.621999999999
"111",11,223.633
"111",11,223.744
"111",11,278.066
"112",2,13.511
"112",2,45.722
"112",2,68.0450000000001
"112",2,68.145
"112",2,89.9000000000001
"112",2,112.867
"112",2,134.311
"112",2,134.411
"112",2,176.145
"112",2,182.256
"112",2,203.078
"112",2,224.322
"112",2,244.889
"112",2,244.989
"112",2,284.611
"112",3,11.9670000000001
"112",3,12.0440000000003
"112",3,40.6220000000003
"112",3,45.7220000000002
"112",3,91.1330000000003
"112",3,91.2330000000002
"112",3,119.711
"112",3,147.978
"112",3,148.078
"112",3,175.644
"112",3,175.755
"112",3,182.255
"112",3,209.933
"112",3,238.133
"112",3,265.511
"112",3,292.033
"112",5,29.223
"112",5,29.3220000000001
"112",5,100.9
"112",5,134.778
"112",5,167.822
"112",5,201.811
"112",5,236.167
"112",5,270.445
"112",7,6.81100000000015
"112",7,77.9450000000002
"112",7,111.556
"112",7,111.678
"112",7,144.378
"112",7,144.445
"112",7,176.434
"112",7,182.156
"112",7,182.267
"112",7,215.445
"112",7,215.567
"112",7,247.523
"112",7,247.622
"112",7,279.5
"112",7,279.545000000001
"112",7,309.967
"112",7,310.133
"112",7,310.189
"112",7,339.856
"112",7,339.911000000001
"112",7,361.456000000001
"112",7,361.567
"112",7,364.311
"112",7,393.133
"112",7,393.256
"112",7,422.856
"112",7,451.545000000001
"112",7,451.711
"112",7,451.745
"112",7,479.8
"112",7,506.778
"112",7,532.934
"112",7,533.045000000001
"112",7,558.345
"112",7,558.445
"112",7,558.511
"112",7,583.045000000001
"112",7,583.167
"112",8,26.5439999999999
"112",8,70.1219999999994
"112",8,70.2449999999999
"112",8,112.178
"112",8,153.078
