"participant","trialNum","time"
"105","3",11.4444000000001
"105","3",11.5555000000001
"105","3",51.7222
"105","3",51.8444000000001
"105","3",183.0222
"105","3",183.0888
"105","3",218.7444
"105","3",277.0445
"105","3",277.1555
"105","5",12.7439999999999
"105","5",57.355
"105","5",57.5
"105","5",100.911
"105","5",143.166
"105","5",182.255
"105","5",225.4
"105","5",268.589
"105","5",268.655
"105","7",25.6109999999999
"105","7",25.6669999999999
"105","7",79.8560000000002
"105","7",131.978
"105","7",181.067
"105","7",181.178
"105","7",230.7
"105","7",278.411
"105","7",324.2
"105","7",324.323
"105","7",364.212
"105","7",364.323
"105","7",408.156
"105","7",408.267
"105","7",453.922
"105","7",546.034
"105","7",546.145
"105","7",592.611
"105","7",592.734
"105","8",46.1549999999997
"105","8",46.2439999999997
"105","8",112.622
"105","8",177.389
"105","8",239.822
"105","8",239.944
"105","8",300.066
"105","8",358.222
"105","8",415.811
"105","8",415.933
"105","8",471.533
"105","8",471.655
"105","8",525.566
"105","8",578.022
"105","8",578.078
"105","9",24.7550000000001
"105","9",24.8770000000004
"105","9",96.1329999999998
"105","9",96.277
"105","9",166.055
"105","9",234.077
"105","9",234.177
"105","10",102.910999999999
"105","10",169.343999999999
"105","10",233.878
"105","10",296.044
"105","10",296.166999999999
"105","11",6.51100000000042
"105","11",6.63300000000072
"105","11",76.3330000000005
"105","11",76.4440000000004
"105","11",143.977000000001
"105","11",209.822
"105","11",273.533
"105","11",273.655000000001
"105","11",299.366
"105","10",299.321999999999
"105","10",169.4
"105","10",34.3549999999996
"105","9",299.233
"105","7",230.712
"105","7",79.9000000000001
"105","5",101.033
"105","5",299.422
"105","3",299.0665
"105","3",299.8115
"105","3",255.8444
"105","2",87.0777
"105","2",167.6999
"105","2",299.5444
"101","7",91.067
"101","7",150.389
"101","7",150.556
"101","7",341.989
"101","7",341.822
"101","7",358.944
"101","7",358.878
"101","7",388.178
"101","7",437.378
"101","7",527.244
"101","7",587.755
"101","7",587.944
"101","7",587.833
"101","8",552.455
"101","8",479.266
"101","8",479.144
"101","8",442.089
"101","8",222.022
"101","8",134.977
"101","8",89.7439999999997
"101","8",45.5550000000003
"101","8",11.366
"101","2",20.3333
"101","2",112.9444
"101","2",135.5111
"101","2",200.9893
"101","2",244.9773
"101","2",265.9113
"101","2",286.2553
"101","3",60.711
"101","3",117.211
"101","3",145.233
"101","5",271.589
"101","5",180.845
"101","9",86.4780000000001
"101","9",182.255
"101","9",182.144
"101","10",132.022
"101","10",79.6889999999994
"101","11",93.6109999999999
"101","11",144.522
"101","11",277.345
"102","7",40.9229999999998
"102","7",135.934
"102","7",178.4
"102","7",179.367
"102","7",268.022
"102","7",309.056
"102","7",402.667
"102","7",479.467
"102","7",516.123
"102","7",551.812
"102","7",586.6
"102","8",599.156
"102","8",560
"102","8",464.289
"102","8",364.134
"102","8",336.989
"102","8",285.433999999999
"102","8",234.212
"102","8",182.134
"102","8",133.233999999999
"102","8",20.2999999999993
"124","9",19.6999999999998
"124","8",182.089
"124","8",241.222
"124","8",353.155
"124","8",407.733
"124","7",449.933
"124","7",344.011
"124","7",291.411
"124","7",237.267
"124","7",181.1
"124","7",130.9
"124","7",71.5780000000002
"124","7",10.1110000000001
"124","5",26.5889
"124","5",88.4111
"124","5",148.1
"124","5",238.7444
"124","5",293.4223
"124","3",242.5333
"124","3",182.0888
"124","2",81.9555
"125","2",78.9780000000001
"125","2",216.055
"125","3",276.989
"125","3",28.2670000000001
"125","5",290.544
"125","5",291.466
"125","7",36.9556
"125","7",37.0222
"125","7",158.0111
"125","7",157.8889
"125","7",196.9889
"125","7",235.0556
"125","7",234.9445
"125","7",271.5667
"125","7",271.4889
"125","7",375.6333
"125","7",410.5889
"125","7",445.4223
"125","8",29.2560000000001
"125","8",137.778
"125","8",181.678
"125","8",232.144
"125","8",327.933
"125","8",363.411
"125","8",453.367
"125","8",496.111
"125","8",537.633
"125","9",239.822
"125","9",295.977
"125","10",266.723
"125","11",216.34445
"125","11",270.14445
"103","2",82.7449999999999
"103","2",182.089
"103","7",180.167
"103","7",598.043999999999
"103","7",597.933
"103","7",599.065999999999
"103","8",180.578
"103","8",479.5
"103","8",595.045
"103","9",182.089
"103","11",91.0659999999998
"103","11",179.277
